vulnerability_id,cve_id,application_id,application_name,asset_id,hostname,ip_address,os_type,server_type,internet_facing,severity,status,past_due_flag,escalated_flag,kernel_related,application_owner,os_owner,business_unit,environment,region,discovered_date,due_date,is_remediated,platform_type,operating_system,description,last_scan_date
VULN-004201,CVE-2024-5201,APP001,Application-001,ASSET-004201,host-004201.corp.local,10.16.6.105,solaris,VM,False,Medium,Accepted Risk,True,False,False,owner1@example.com,sysadmin1@example.com,Finance,Staging,us-west-2,2025-06-28,2025-08-08,False,Solaris,Solaris 11,Sample finding for vulnerability VULN-004201,2026-06-05
VULN-004251,CVE-2024-5251,APP001,Application-001,ASSET-004251,host-004251.corp.local,10.16.9.155,solaris,VM,False,Low,Accepted Risk,True,False,True,owner11@example.com,sysadmin1@example.com,Finance,Development,us-west-2,2026-05-19,2026-05-27,False,Solaris,Solaris 11,Sample finding for vulnerability VULN-004251,2026-06-05
VULN-004301,CVE-2024-5301,APP001,Application-001,ASSET-004301,host-004301.corp.local,10.16.12.205,linux,Physical,False,Medium,In Progress,False,False,False,owner1@example.com,sysadmin1@example.com,Marketing,Production,ap-south-1,2026-05-12,2026-08-04,True,Linux,Ubuntu 22.04,Sample finding for vulnerability VULN-004301,2026-06-25
VULN-004351,CVE-2024-5351,APP001,Application-001,ASSET-004351,host-004351.corp.local,10.16.15.255,windows,Physical,False,Low,Open,True,False,True,owner11@example.com,sysadmin1@example.com,HR,Development,us-east-1,2026-04-19,2026-06-24,True,Windows,Windows Server 2019,Sample finding for vulnerability VULN-004351,2026-06-12
VULN-004401,CVE-2024-5401,APP001,Application-001,ASSET-004401,host-004401.corp.local,10.17.19.49,linux,VM,False,Medium,Remediated,False,False,False,owner1@example.com,sysadmin1@example.com,Retail,Production,us-west-2,2026-04-19,2026-07-14,False,Linux,Ubuntu 22.04,Sample finding for vulnerability VULN-004401,2026-06-15
VULN-004451,CVE-2024-5451,APP001,Application-001,ASSET-004451,host-004451.corp.local,10.17.22.99,windows,Container,False,High,Remediated,True,False,False,owner11@example.com,sysadmin1@example.com,Engineering,Staging,eu-west-1,2025-07-15,2025-10-04,False,Windows,Windows Server 2022,Sample finding for vulnerability VULN-004451,2026-06-24
VULN-004501,CVE-2024-5501,APP001,Application-001,ASSET-004501,host-004501.corp.local,10.17.25.149,linux,Physical,False,High,Accepted Risk,True,False,False,owner1@example.com,sysadmin1@example.com,Engineering,Staging,us-west-2,2026-06-08,2026-06-19,False,Linux,Ubuntu 22.04,Sample finding for vulnerability VULN-004501,2026-05-26
VULN-004551,CVE-2024-5551,APP001,Application-001,ASSET-004551,host-004551.corp.local,10.17.28.199,linux,Physical,False,Low,Remediated,True,False,False,owner11@example.com,sysadmin1@example.com,HR,Staging,eu-west-1,2026-01-22,2026-04-05,False,Linux,RHEL 8,Sample finding for vulnerability VULN-004551,2026-06-17
VULN-004601,CVE-2024-5601,APP001,Application-001,ASSET-004601,host-004601.corp.local,10.17.31.249,windows,VM,False,Critical,In Progress,False,True,False,owner1@example.com,sysadmin1@example.com,Retail,Production,ap-south-1,2026-04-15,2026-07-09,False,Windows,Windows Server 2019,Sample finding for vulnerability VULN-004601,2026-06-25
VULN-004651,CVE-2024-5651,APP001,Application-001,ASSET-004651,host-004651.corp.local,10.18.34.43,windows,VM,False,Medium,In Progress,False,False,False,owner11@example.com,sysadmin1@example.com,Engineering,Development,us-east-1,2026-06-18,2026-08-14,False,Windows,Windows Server 2022,Sample finding for vulnerability VULN-004651,2026-06-24
VULN-004701,CVE-2024-5701,APP001,Application-001,ASSET-004701,host-004701.corp.local,10.18.37.93,linux,VM,False,Medium,Open,True,False,False,owner1@example.com,sysadmin1@example.com,Retail,Development,ap-south-1,2026-03-28,2026-05-18,False,Linux,RHEL 8,Sample finding for vulnerability VULN-004701,2026-06-14
VULN-004751,CVE-2024-5751,APP001,Application-001,ASSET-004751,host-004751.corp.local,10.18.40.143,solaris,VM,False,Low,Accepted Risk,True,False,True,owner11@example.com,sysadmin1@example.com,HR,Staging,us-west-2,2025-10-29,2025-11-27,False,Solaris,Solaris 11,Sample finding for vulnerability VULN-004751,2026-05-30
VULN-004801,CVE-2024-5801,APP001,Application-001,ASSET-004801,host-004801.corp.local,10.18.44.193,windows,Container,False,Low,Accepted Risk,True,False,False,owner1@example.com,sysadmin1@example.com,Finance,Production,ap-south-1,2026-03-05,2026-05-26,False,Windows,Windows Server 2019,Sample finding for vulnerability VULN-004801,2026-06-03
VULN-004851,CVE-2024-5851,APP001,Application-001,ASSET-004851,host-004851.corp.local,10.18.47.243,windows,Container,True,Low,Open,True,False,False,owner11@example.com,sysadmin1@example.com,Finance,Staging,us-east-1,2026-04-09,2026-04-17,False,Windows,Windows Server 2019,Sample finding for vulnerability VULN-004851,2026-05-29
VULN-004901,CVE-2024-5901,APP001,Application-001,ASSET-004901,host-004901.corVULN-004960,CVE-2024-5960,APP010,Application-010,ASSET-004960,host-004960.corp.local,10.19.54.96,linux,VM,False,High,Open,True,False,True,owner0@example.com,sysadmin0@example.com,HR,Development,ap-south-1,2026-01-04,2026-02-09,False,Linux,VULN-004951,CVE-2024-5951,APP001,Application-001,ASSET-004951,host-004951.corp.local,10.19.53.87,windows,Physical,False,Medium,Accepted Risk,True,False,False,owner11@example.com,sysadmin1@example.com,Marketing,Production,eu-west-1,2025-12-03,2026-01-13,True,Windows,Windows Server 2019,Sample finding for vulnerability VULN-004951,2026-06-16
